year,age,female_pop,male_pop,total_pop,female_deaths,male_deaths,total_deaths
1990,10,1764233.24,1857942.21,3622175.45,287.04,451.16,738.2
1990,11,1673037.08,1756704.68,3429741.76,272.03,493.18,765.21
1990,12,1642452.68,1722472.66,3364925.34,312.05,470.18,782.23
1990,13,1615809.83,1692285.63,3308095.46,287.04,671.24,958.28
1990,14,1598089.52,1682403.89,3280493.41,420.06,903.34,1323.4
1990,15,1606493.64,1694152.42,3300646.06,549.07,1199.44,1748.51
1990,16,1613414.29,1708185.04,3321599.33,751.09,1849.68,2600.77
1990,17,1711279.22,1818214.72,3529493.94,802.11,2253.82,3055.93
1990,18,1824936.44,1915731.02,3740667.46,884.11,2925.08,3809.19
1990,19,1991543.73,2067902.27,4059446,965.12,3129.15,4094.27
1990,20,1946572.88,2026483.81,3973056.69,992.13,3347.73,4339.86
1990,21,1858090.83,1937738.8,3795829.63,1050.14,3399.75,4449.89
1990,22,1815408.42,1886445.33,3701853.75,960.12,3275.2,4235.32
1990,23,1847405.19,1905096.19,3752501.38,914.12,3106.17,4020.29
1990,24,1967233.52,2013399.08,3980632.6,1040.14,3065.09,4105.23
1990,25,2049982.88,2088418.47,4138401.35,1089.15,3311.21,4400.36
1990,26,2103716.88,2120068.81,4223785.69,1201.16,3540.3,4741.46
1990,27,2149648.02,2168167.97,4317815.99,1351.18,3937.45,5288.63
1990,28,2084956.55,2089191.43,4174147.98,1378.18,3989.17,5367.35
1990,29,2279124.61,2284962.99,4564087.6,1475.19,4232.85,5708.04
1990,30,2248902.06,2239183.07,4488085.13,1742.22,4590.69,6332.91
1990,31,2187182.92,2169972.82,4357155.74,1849.23,4759.75,6608.98
1990,32,2196693.25,2176406.99,4373100.24,1765.23,4879.79,6645.02
1990,33,2156954.34,2120208.86,4277163.2,1943.25,5123.88,7067.13
1990,34,2163558.72,2148774.18,4312332.9,2136.28,5374.97,7511.25
1990,35,2120258.48,2093779.63,4214038.11,2276.29,5458.01,7734.3
1990,36,2028147.7,1989384.48,4017532.18,2241.29,5660.07,7901.36
1990,37,1994397.96,1953690.69,3948088.65,2355.3,5786.13,8141.43
1990,38,1847827.53,1802556.05,3650383.58,2546.32,5748.13,8294.45
1990,39,1961630.68,1931507.63,3893138.31,2613.34,5891.65,8504.99
1990,40,1903921.05,1857734.42,3761655.47,2738.35,6101.3,8839.65
1990,41,1839555.22,1786782.4,3626337.62,2857.36,6120.68,8978.04
1990,42,1897817.62,1845152.26,3742969.88,3032.39,6346.79,9379.18
1990,43,1692414.13,1640381.02,3332795.15,3269.42,6374.88,9644.3
1990,44,1474033.31,1439747.28,2913780.59,3648.47,7070.6,10719.07
1990,45,1474042.74,1427061.53,2901104.27,3254.42,6088.23,9342.65
1990,46,1476860.32,1424009.8,2900870.12,3552.45,6376.34,9928.79
1990,47,1446545.32,1388853.86,2835399.18,3793.49,6837.51,10631
1990,48,1250157.4,1191684.54,2441841.94,4267.55,7605.8,11873.35
1990,49,1297752.21,1248719.38,2546471.59,4411.57,7465.74,11877.31
1990,50,1237357.29,1179887.6,2417244.89,4549.58,7654.81,12204.39
1990,51,1179870.15,1119270.34,2299140.49,4791.62,7685.82,12477.44
1990,52,1140882.45,1077055.67,2217938.12,5002.65,8342.14,13344.79
1990,53,1119247.71,1049068.78,2168316.49,5370.69,8743.17,14113.86
1990,54,1132891.57,1059551.08,2192442.65,5661.73,9256.36,14918.09
1990,55,1095013.14,1014769.92,2109783.06,6351.82,10086.7,16438.52
1990,56,1075621.35,989018.08,2064639.43,6831.88,11268.14,18100.02
1990,57,1106184.33,1009051.1,2115235.43,7248.93,11541.24,18790.17
1990,58,1061061.95,960179.18,2021241.13,7964.47,12507.59,20472.06
1990,59,1149308.07,1045668.74,2194976.81,8810.69,13942.13,22752.82
1990,60,1143653.68,1012537.93,2156191.61,9744.25,15397.65,25141.9
1990,61,1126673.73,997236.08,2123909.81,10983.41,16956.22,27939.63
1990,62,1137982.25,990049.08,2128031.33,11588.49,18161.67,29750.16
1990,63,1128748.14,976484.94,2105233.08,12860.66,19961.33,32821.99
1990,64,1166898.96,984987.95,2151886.91,14240.84,21658.96,35899.8
1990,65,1153712.71,957580.78,2111293.49,15279.97,22658.32,37938.29
1990,66,1116463.14,918662.12,2035125.26,16566.13,24069.34,40635.47
1990,67,1120689.6,914365.84,2035055.44,17702.28,25513.87,43216.15
1990,68,1076609.87,864208.99,1940818.86,18416.37,26004.56,44420.93
1990,69,1063195.71,835250.6,1898446.31,20132.1,28180.35,48312.45
1990,70,992861.62,766280.99,1759142.61,21062.22,29123.7,50185.92
1990,71,961271.74,729699.09,1690970.83,22233.87,29903.63,52137.5
1990,72,907187.86,673078.31,1580266.17,22612.92,29290.11,51903.03
1990,73,861150.81,624465.87,1485616.68,23974.09,30539.21,54513.3
1990,74,850228.2,597408.78,1447636.98,24875.21,30641.25,55516.46
1990,75,825560.55,565416.58,1390977.13,25991.35,31520.57,57511.92
1990,76,774046.31,516231.66,1290277.97,27820.59,31898.72,59719.31
1990,77,744642.58,476936.96,1221579.54,28737.7,32424.98,61162.68
1990,78,698257.42,433781.43,1132038.85,30073.49,31746.08,61819.57
1990,79,661919.35,390501.18,1052420.53,30926.37,30676.77,61603.14
1990,80,581654.05,331403.19,913057.24,31772.13,30499.2,62271.33
1990,81,550717.31,298606.03,849323.34,32917.65,29409.81,62327.46
1990,82,501929.02,262320.46,764249.48,32968.81,28095.32,61064.13
1990,83,450705.5,222404.07,673109.57,33948.37,27456.08,61404.45
1990,84,410658.51,193569,604227.51,33357.3,25268.28,58625.58
1990,85,362154.76,163139.4,525294.16,33038.75,23331.57,56370.32
1990,86,320398.24,137400.45,457798.69,32547.99,21111.76,53659.75
1990,87,283991.36,115030.28,399021.64,31808.81,19035.49,50844.3
1990,88,225806.69,87245.08,313051.77,30557.93,16878.7,47436.63
1990,89,218905.12,79391.3,298296.42,27982.6,14433.81,42416.41
1990,90,155008.49,54135.69,209144.18,26865.26,12746.75,39612.01
1990,91,142333.1,46428.15,188761.25,24451.39,10830.19,35281.58
1990,92,109737.68,34370.07,144107.75,20904.15,8467.33,29371.48
1990,93,92247.66,27639.86,119887.52,18918.94,7153.62,26072.56
1990,94,72354.69,20629.4,92984.09,16487.12,5814.17,22301.29
1990,95,53796.01,14963.01,68759.02,14155.82,4793.87,18949.69
1990,96,39694.57,10366.92,50061.49,11254.45,3663.2,14917.65
1990,97,29696.46,7302.77,36999.23,8727.13,2796.03,11523.16
1990,98,19673.53,4550.47,24224,6931.89,1922.7,8854.59
1990,99,14030.75,3193.86,17224.61,5122.66,1283.47,6406.13
1990,100,9433.25,2108.02,11541.27,3598.46,920.34,4518.8
1990,101,6155.49,1289.53,7445.02,2507.43,634.23,3141.66
1990,102,3452.9,764.22,4217.12,1758.12,427.16,2185.28
1990,103,2234.68,449.24,2683.92,1106.14,241.09,1347.23
1990,104,1403.65,282.46,1686.11,696.09,136.05,832.14
1990,105,845.52,187.85,1033.37,428.05,88.03,516.08
1990,106,455.82,115.92,571.74,247.03,49.02,296.05
1990,107,264.48,64.52,329,144.02,32.01,176.03
1990,108,180.96,39.86,220.82,89.02,15.01,104.03
1990,109,99.24,31.51,130.75,58,7,65
1990,110,136.42,36.46,172.88,59.01,16,75.01
1991,0,1951483.31,2043674.38,3995157.69,15169.69,19635.12,34804.81
1991,1,1892708.15,1983222.5,3875930.65,1252.91,1441.27,2694.18
1991,2,1834846.25,1924805.02,3759651.27,788.31,1027.5,1815.81
1991,3,1802994.69,1888486.78,3691481.47,517.05,762.24,1279.29
1991,4,1811449.88,1899057.18,3710507.06,431.05,597.18,1028.23
1991,5,1802300.74,1891790.94,3694091.68,383.04,521.16,904.2
1991,6,1769885.98,1854949.85,3624835.83,309.04,437.14,746.18
1991,7,1764959.47,1848836.84,3613796.31,312.04,422.13,734.17
1991,8,1720647.37,1803345.27,3523992.64,241.02,437.13,678.15
1991,9,1814819.76,1907681.76,3722501.52,270.03,420.13,690.16
1991,10,1806633.72,1902273.55,3708907.27,260.02,406.12,666.14
1991,11,1746519.07,1833754.24,3580273.31,274.03,432.13,706.16
1991,12,1680723.51,1761967.35,3442690.86,290.03,520.16,810.19
1991,13,1664430.57,1744586.87,3409017.44,336.03,643.2,979.23
1991,14,1629348.25,1714927.81,3344276.06,448.05,855.27,1303.32
1991,15,1618548.58,1708582.85,3327131.43,603.07,1275.4,1878.47
1991,16,1617051.88,1716780.2,3333832.08,713.08,1818.56,2531.64
1991,17,1649184.96,1755905.36,3405090.32,730.08,2200.68,2930.76
1991,18,1708898.5,1793351.55,3502250.05,829.09,2583.81,3412.9
1991,19,1937385.08,2014560.82,3951945.9,791.09,2879.89,3670.98
1991,20,1988561.86,2068414.36,4056976.22,870.44,2972.92,3843.36
1991,21,1909812.25,1991300.41,3901112.66,972.77,3374.06,4346.83
1991,22,1817668.5,1891710.87,3709379.37,902.1,3179.99,4082.09
1991,23,1811236.65,1871955.96,3683192.61,947.1,3015.94,3963.04
1991,24,1896593.7,1945266.04,3841859.74,988.11,2916.91,3905.02
1991,25,1968266.85,2005676.95,3973943.8,1081.12,3055.95,4137.07
1991,26,2060441.66,2077347.77,4137789.43,1117.12,3259.02,4376.14
1991,27,2128289.92,2148780.36,4277070.28,1220.13,3665.14,4885.27
1991,28,2064346.42,2073147.56,4137493.98,1385.16,3906.22,5291.38
1991,29,2281401.17,2291908.54,4573309.71,1480.17,4167.9,5648.07
1991,30,2261434.34,2258148.45,4519582.79,1553.17,4556.14,6109.31
1991,31,2204895.43,2193542.02,4398437.45,1734.19,4743.17,6477.36
1991,32,2204939.33,2186730.76,4391670.09,1893.21,4902.53,6795.74
1991,33,2202750.35,2173011.53,4375761.88,1997.22,5236.64,7233.86
1991,34,2221516.35,2213346.45,4434862.8,2134.24,5440.69,7574.93
1991,35,2163754.28,2141758.95,4305513.23,2268.26,5850.82,8119.08
1991,36,2087100.79,2053397.34,4140498.13,2390.26,5670.27,8060.53
1991,37,2051976.76,2012491.36,4064468.12,2446.28,5746.3,8192.58
1991,38,1899509.56,1856848.23,3756357.79,2625.29,6179.85,8805.14
1991,39,2022822.33,1994966.08,4017788.41,2719.3,6208.02,8927.32
1991,40,1929979.38,1887518.76,3817498.14,2819.31,6420,9239.31
1991,41,1862468.96,1810778.21,3673247.17,2980.33,6506.47,9486.8
1991,42,1839171.22,1788302.52,3627473.74,3191.36,6604.62,9795.98
1991,43,1888454.38,1828642.67,3717097.05,3337.87,6776.61,10114.48
1991,44,1733981.77,1704546.08,3438527.85,3527.9,7072.7,10600.6
1991,45,1458874.82,1413478.9,2872353.72,3905.43,7567.86,11473.29
1991,46,1439347.11,1386919.28,2826266.39,3494.39,6664.58,10158.97
1991,47,1493970.01,1433634.22,2927604.23,3692.41,6865.14,10557.55
1991,48,1374221.52,1314017.64,2688239.16,4116.46,7307.27,11423.73
1991,49,1357944.15,1307057.41,2665001.56,4703.53,8219.55,12923.08
1991,50,1271898.7,1213943.06,2485841.76,4662.52,7983.5,12646.02
1991,51,1195744.83,1135643.01,2331387.84,4772.54,8016.73,12789.27
1991,52,1176155.29,1111658.22,2287813.51,5116.57,8381.38,13497.95
1991,53,1148957.98,1079548.02,2228506,5504.61,8856.76,14361.37
1991,54,1137136.56,1064154.51,2201291.07,5790.64,9407.93,15198.57
1991,55,1117040.98,1035464.03,2152505.01,6113.68,9974.11,16087.79
1991,56,1106036.7,1021297.61,2127334.31,6846.76,10799.37,17646.13
1991,57,1083481.42,993862.23,2077343.65,7202.8,11707.53,18910.33
1991,58,1031283.84,936993.66,1968277.5,7765.86,12342.98,20108.84
1991,59,1119823.33,1015141.76,2134965.09,8579.95,13286.67,21866.62
1991,60,1135872.99,1006861.56,2142734.55,9374.04,14878.93,24252.97
1991,61,1108236.13,990285.24,2098521.37,10251.53,15986.25,26237.78
1991,62,1125269.08,987332.14,2112601.22,11646.9,17862.49,29509.39
1991,63,1136725.68,993236.9,2129962.58,12480.82,19207.56,31688.38
1991,64,1152992.33,976436.99,2129429.32,13864.11,20907.95,34772.06
1991,65,1143750.62,949722.79,2093473.41,14781.64,22413.99,37195.63
1991,66,1131438.96,930865.37,2062304.33,16136.79,23169.72,39306.51
1991,67,1109973.87,904713.03,2014686.9,17810.3,25110.33,42920.63
1991,68,1076112.47,861573.94,1937686.41,18675.75,26559.28,45235.03
1991,69,1091028.68,859409.21,1950437.89,19478.16,27030.43,46508.59
1991,70,1031518.67,803931.55,1835450.22,21423.38,28816.99,50240.37
1991,71,968345.05,738866.92,1707211.97,22524.5,30128.17,52652.67
1991,72,928328.59,698552.51,1626881.1,23876.05,30248.66,54124.71
1991,73,876619.08,636184.74,1512803.82,23913.27,29780.29,53693.56
1991,74,852650.91,605618.2,1458269.11,25183.8,31014.66,56198.46
1991,75,831094.64,574244.61,1405339.25,26400.37,30949.66,57350.03
1991,76,788310.23,530920.55,1319230.78,27155.58,31381.78,58537.36
1991,77,752763.69,486398.46,1239162.15,28616.17,32085,60701.17
1991,78,724352.03,450192.01,1174544.04,30030.34,32195.04,62225.38
1991,79,672553.32,403887.49,1076440.81,31265.48,31657.87,62923.35
1991,80,615014.5,347520.21,962534.71,31342.48,30269.94,61612.42
1991,81,550222.99,302052.12,852275.11,32947.66,29695.79,62643.45
1991,82,518070.98,270006.3,788077.28,33906.77,28992.62,62899.39
1991,83,468962.06,235166.69,704128.75,33793.75,26909.79,60703.54
1991,84,417757.35,197589.56,615346.91,34427.51,25788.04,60215.55
1991,85,377434.19,169978.78,547412.97,33944.59,23778.41,57723
1991,86,329829.32,141870,471699.32,33186.18,21434.68,54620.86
1991,87,288934.49,117651.15,406585.64,32196.57,19389.04,51585.61
1991,88,253242.85,97626.69,350869.54,30705.11,17503.46,48208.57
1991,89,199076.97,72726.31,271803.28,29316.02,15344.79,44660.81
1991,90,189568.74,65018.44,254587.18,26120.17,12852.01,38972.18
1991,91,132604.55,43856.57,176461.12,24872.02,10935.41,35807.43
1991,92,119470.67,36730.06,156200.73,22413.2,9287.31,31700.51
1991,93,90471.23,26700.74,117171.97,18622.36,7398.9,26021.26
1991,94,74700.6,20911.96,95612.56,16731.85,5978.86,22710.71
1991,95,57461.03,15496.26,72957.29,13830.53,4782.49,18613.02
1991,96,41518.14,10890.13,52408.27,11632.29,3793.18,15425.47
1991,97,30135.98,7347.84,37483.82,9147.02,2780.87,11927.89
1991,98,22011.17,5051.92,27063.09,7010.78,1992.62,9003.4
1991,99,14369.88,3108.02,17477.9,5242.08,1360.43,6602.51
1991,100,9855.76,2126.14,11981.9,3887.94,910.28,4798.22
1991,101,6546.33,1390.23,7936.56,2601.29,648.2,3249.49
1991,102,4117.54,834.93,4952.47,1843.2,390.12,2233.32
1991,103,2297.42,483.13,2780.55,1156.13,263.08,1419.21
1991,104,1480.08,265.66,1745.74,688.07,142.04,830.11
1991,105,887.58,161.94,1049.52,403.04,75.03,478.07
1991,106,521.47,112.82,634.29,264.02,29.01,293.03
1991,107,262.8,66.9,329.7,155.02,44.02,199.04
1991,108,169.46,37.96,207.42,80.01,14.01,94.02
1991,109,117.95,24.19,142.14,39,13,52
1991,110,137.65,39.19,176.84,81.99,27,108.99
1992,0,1949155.9,2039079.13,3988235.03,14546.96,18992.45,33539.41
1992,1,1936999.43,2028730.93,3965730.36,1240.17,1456.41,2696.58
1992,2,1895727.43,1989519.67,3885247.1,812.11,1057.3,1869.41
1992,3,1842714.06,1930670.72,3773384.78,599.09,850.25,1449.34
1992,4,1834334.23,1921550.35,3755884.58,447.06,643.18,1090.24
1992,5,1814953.42,1904853.36,3719806.78,378.05,467.14,845.19
1992,6,1806495,1894116.14,3700611.14,366.05,497.15,863.2
1992,7,1781956.75,1866767.92,3648724.67,346.04,447.13,793.17
1992,8,1716406.64,1799450.69,3515857.33,339.05,422.12,761.17
1992,9,1838827.16,1932495.38,3771322.54,293.04,372.11,665.15
1992,10,1832815.35,1928968.91,3761784.26,260.04,404.12,664.16
1992,11,1797775.2,1887366.49,3685141.69,273.04,433.13,706.17
1992,12,1760281.81,1846262.45,3606544.26,307.54,520.15,827.69
1992,13,1705723.92,1789382.2,3495106.12,412.06,691.2,1103.26
1992,14,1681834.27,1771119.37,3452953.64,487.56,964.28,1451.84
1992,15,1653116.26,1745174,3398290.26,563.07,1294.37,1857.44
1992,16,1631781.69,1733810.21,3365591.9,751.1,1934.56,2685.66
1992,17,1652629.69,1763587.88,3416217.57,774.1,2241.64,3015.74
1992,18,1647380.7,1729959.98,3377340.68,901.12,2757.79,3658.91
1992,19,1813005.48,1887781.16,3700786.64,843.12,2937.84,3780.96
1992,20,1925971.73,2003760.5,3929732.23,838.11,2961.85,3799.96
1992,21,1952733.53,2030219.87,3982953.4,961.13,3211.92,4173.05
1992,22,1872341.67,1945769.08,3818110.75,933.12,3267.42,4200.54
1992,23,1818966.26,1882401.38,3701367.64,1000.14,3253.44,4253.58
1992,24,1863898.68,1915087.2,3778985.88,1011.14,3054.88,4066.02
1992,25,1905361.57,1944275.06,3849636.63,1066.14,3024.87,4091.01
1992,26,1983514.73,2001843.5,3985358.23,1117.15,3141.9,4259.05
1992,27,2093379.08,2116412.61,4209791.69,1231.16,3440.99,4672.15
1992,28,2055143.34,2068853.64,4123996.98,1366.19,3893.29,5259.48
1992,29,2263234.17,2280283.24,4543517.41,1547.21,4260.04,5807.25
1992,30,2268064.81,2275453.41,4543518.22,1617.22,4713.35,6330.57
1992,31,2226106.33,2224190.64,4450296.97,1839.24,4863.4,6702.64
1992,32,2231299.76,2223039.54,4454339.3,1906.25,5272.72,7178.97
1992,33,2214090.75,2190572.62,4404663.37,2032.39,5453.41,7485.8
1992,34,2271498.87,2273557.33,4545056.2,2244.18,5656.77,7900.95
1992,35,2226028.1,2212477,4438505.1,2261.31,5798.45,8059.76
1992,36,2133792.24,2103328.12,4237120.36,2414.33,6218.79,8633.12
1992,37,2112155.12,2079701.27,4191856.39,2683.36,6248.79,8932.15
1992,38,1959829.64,1918341.66,3878171.3,2862.39,6366.82,9229.21
1992,39,2082138.34,2053913.59,4136051.93,2929.89,6573.89,9503.78
1992,40,1985197.14,1944561.24,3929758.38,3116.91,6772.94,9889.85
1992,41,1889224.41,1838343.41,3727567.82,3103.42,6919.98,10023.4
1992,42,1862813.93,1813964.14,3676778.07,3250.44,7022.48,10272.92
1992,43,1830441.68,1767076.64,3597518.32,3349.92,7249.61,10599.53
1992,44,1936250.42,1904208.02,3840458.44,3677.03,7235.08,10912.11
1992,45,1714866.88,1669787.66,3384654.54,4020.54,7608.18,11628.72
1992,46,1426076.65,1372996.21,2799072.86,4317.58,8135.33,12452.91
1992,47,1459278.16,1398586.97,2857865.13,3972.53,7175.05,11147.58
1992,48,1435647.21,1373854.74,2809501.95,4204.57,7244.07,11448.64
1992,49,1487439.66,1434119.22,2921558.88,4674.63,7948.27,12622.9
1992,50,1334865.75,1275079.87,2609945.62,5120.68,9055.6,14176.28
1992,51,1230991.11,1170014.54,2401005.65,5163.7,8620.47,13784.17
1992,52,1196897.05,1132627.73,2329524.78,5295.72,8820.52,14116.24
1992,53,1187930.94,1117979.91,2305910.85,5733.78,9171.89,14905.67
1992,54,1169425.7,1097835.58,2267261.28,5876.8,9713.52,15590.32
1992,55,1113841.68,1034151.29,2147992.97,6204.84,10313.45,16518.29
1992,56,1131289.81,1045077.35,2176367.16,6844.42,10897.63,17742.05
1992,57,1109916.19,1022220.2,2132136.39,7440.5,11690.35,19130.85
1992,58,1021524.41,934442.33,1955966.74,8004.08,12999.72,21003.8
1992,59,1083742.68,985745.57,2069488.25,8713.18,13240.79,21953.97
1992,60,1107778.2,980178.44,2087956.64,9446.77,14551.67,23998.44
1992,61,1103855.88,988544.08,2092399.96,10299.89,15927.06,26226.95
1992,62,1107535.71,981182.87,2088718.58,11472.55,17636.58,29109.13
1992,63,1126138.49,992282.17,2118420.66,12752.22,19155.97,31908.19
1992,64,1159388.16,993058.5,2152446.66,13511.32,20541.89,34053.21
1992,65,1131874.22,945035.75,2076909.97,15183.79,22507.46,37691.25
1992,66,1122116.62,924198.95,2046315.57,15986.4,23367.7,39354.1
1992,67,1120209.69,915173.16,2035382.85,17469.35,24947.15,42416.5
1992,68,1068498.02,857501.27,1925999.29,19186.42,26848.7,46035.12
1992,69,1081021.05,851281.64,1932302.69,20123.87,27797.97,47921.84
1992,70,1065384.27,833924.79,1899309.06,21313.87,28837.27,50151.14
1992,71,1003749.33,775515.89,1779265.22,22962.09,30668.79,53630.88
1992,72,946887.75,720136.12,1667023.87,24699.97,31402.85,56102.82
1992,73,894086.76,654409.64,1548496.4,25660.81,32041.33,57702.14
1992,74,863517.83,615701.92,1479219.75,25682.46,31251.96,56934.42
1992,75,834688.18,582678.99,1417367.17,27259.67,32120.2,59379.87
1992,76,798861.24,544224.95,1343086.19,28178.8,32535.32,60714.12
1992,77,764116.87,500421.43,1264538.3,29446.96,32686.37,62133.33
1992,78,741843.51,463691.01,1205534.52,31509.24,33416.57,64925.81
1992,79,691484.96,419507.79,1110992.75,32717.29,32961.94,65679.23
1992,80,601006.12,348441.24,949447.36,33726.66,32695.87,66422.53
1992,81,581865.52,317064.67,898930.19,34116.59,31301.97,65418.56
1992,82,517843.72,273533.84,791377.56,35589.88,30192.65,65782.53
1992,83,484441.04,242207.04,726648.08,36287.81,28822.26,65110.07
1992,84,435379.29,208606.3,643985.59,35674.47,26895.84,62570.31
1992,85,384628.62,173491.85,558120.47,36347.23,25602.2,61949.43
1992,86,344258.05,147516.91,491774.96,35720.31,23135.63,58855.94
1992,87,297725.91,121990.79,419716.7,34592.16,20889.49,55481.65
1992,88,258002.11,99757.09,357759.2,33281.48,18610.84,51892.32
1992,89,223233.18,81610.77,304843.95,31946.1,16613.76,48559.86
1992,90,173040.36,59827.36,232867.72,29640.19,14085.04,43725.23
1992,91,161882.16,52543.48,214425.64,25976.5,11460.78,37437.28
1992,92,111830.76,34842.15,146672.91,24600.17,9933.83,34534
1992,93,98413.11,28655.27,127068.38,21510.93,8204.03,29714.96
1992,94,73476.64,20341.06,93817.7,17679.48,6205.61,23885.09
1992,95,59194.52,15585.49,74780.01,15079.03,4964.42,20043.45
1992,96,44533.23,11251.25,55784.48,12577.69,3825.09,16402.78
1992,97,31695.88,7649.47,39345.35,10305.38,2932.84,13238.22
1992,98,22404.08,5063.48,27467.56,7874.07,2076.59,9950.66
1992,99,15841.17,3389.8,19230.97,5690.26,1475.92,7166.18
1992,100,10171.59,2062.67,12234.26,4264.07,979.78,5243.85
1992,101,6829.9,1372.79,8202.69,3066.42,650.19,3716.61
1992,102,4427.52,858.11,5285.63,1959.26,427.12,2386.38
1992,103,2675.42,519.81,3195.23,1382.18,290.09,1672.27
1992,104,1425.75,292.06,1717.81,864.12,172.05,1036.17
1992,105,934.57,154.62,1089.19,520.07,101.03,621.1
1992,106,553.54,98.92,652.46,302.04,56.02,358.06
1992,107,334.45,72.8,407.25,165.02,36.01,201.03
1992,108,157.78,45.56,203.34,107.02,16,123.02
1992,109,95.45,27.4,122.85,65.01,19,84.01
1992,110,166.59,44.27,210.86,93,24.01,117.01
1993,0,1920502.71,2012872.64,3933375.35,13925.2,17844.43,31769.63
1993,1,1938938.46,2027650.2,3966588.66,1161.1,1383.84,2544.94
1993,2,1941616.02,2036556.45,3978172.47,757.06,1015.75,1772.81
1993,3,1907212.52,1999559.9,3906772.42,549.04,806.2,1355.24
1993,4,1876965,1967059.75,3844024.75,502.04,641.16,1143.2
1993,5,1839635.62,1929323.59,3768959.21,360.03,520.13,880.16
1993,6,1820496.36,1908594.04,3729090.4,333.03,472.12,805.15
1993,7,1821751.45,1909359.95,3731111.4,315.02,396.1,711.12
